Spike Factor,Spike Duration,Iteration,Grad (mean),Exp Avg (mean),Exp Avg Sq (mean),Denom (mean),Norm Grad (mean)
0.1,2,25,-3.84453087040581e-05,0.00232019479473716,4.8811717093568435e-05,0.006986548276259837,0.3320946030772224
0.1,2,26,7.105370662455772e-05,0.0020952806859259,4.876321217491449e-05,0.006983076100562688,0.30005120820860764
0.1,2,27,-9.225235830737453e-06,0.0018848300937502362,4.871465300206618e-05,0.0069795983110496045,0.2700485054189118
0.1,2,28,0.00011383575506696633,0.0017077306598819093,4.866615443085276e-05,0.006976123131326142,0.24479658697122816
0.1,2,29,-3.3071488478655754e-05,0.0015336504450458527,4.861780392623735e-05,0.006972656837263296,0.21995216867321948
0.1,2,30,6.389178844332484e-05,0.0013866745793856,4.856945883448951e-05,0.00696918920737249,0.19897217401883976
0.1,2,31,3.867505453775698e-05,0.0012518746269008156,4.852137740735635e-05,0.006965738777254831,0.1797189441854879
0.1,2,32,9.396074548694319e-05,0.0011360832387594284,4.847328553478053e-05,0.006962285886868268,0.163176837865524
0.1,2,33,2.1062700124589762e-05,0.0010245811848959446,4.842497115496886e-05,0.006958815295832414,0.1472351273089828
0.1,2,34,-0.00020663559642275492,0.0009014595067640747,4.8377021936228016e-05,0.006955369223408817,0.12960634122383557
0.1,2,35,0.00018617780090497942,0.0008299313361781652,4.8329029500079325e-05,0.006951918334345286,0.11938168628297963
0.1,2,36,9.280769220349082e-05,0.0007562189717806977,4.828094692789106e-05,0.006948459245410395,0.10883270952524582
0.1,2,37,-0.00040540538961667433,0.0006400565356409606,4.823308315039652e-05,0.006945014185541869,0.09216064148723407
0.1,2,38,9.592715456636572e-05,0.0005856435975335011,4.818520437498205e-05,0.006941566335559207,0.0843677047960672
0.1,2,39,-0.00019022124721860477,0.0005080571130582906,4.813746420950406e-05,0.006938126761457823,0.07322693713488937
0.1,2,40,-5.4517368243698345e-06,0.0004567062280700246,4.808979110732088e-05,0.0069346903165572625,0.06585835935614603
0.1,2,41,1.5067068302248992e-05,0.000412542312093247,4.8041981821862435e-05,0.006931242344155048,0.05951937658543887
0.1,2,42,3.5081711266330825e-05,0.0003747962520105554,4.7994202036075446e-05,0.006927794784738067,0.05410050388174987
0.1,2,43,5.238654926355837e-05,0.0003425552817358557,4.794646653500151e-05,0.006924348706442219,0.04947121974461748
0.1,2,44,-2.670739814047507e-06,0.0003080326795808654,4.789885451753578e-05,0.00692090983354201,0.04450768002318017
0.1,2,45,6.0923960882065415e-05,0.0002833218077109854,4.7851218003355066e-05,0.0069174674803904575,0.040957533824590074
0.1,2,46,-1.1126022635071458e-05,0.0002538770246763797,4.780377823017548e-05,0.006914037640844636,0.03671913487579305
0.1,2,47,6.396818969098907e-05,0.00023488614117784067,4.7756297988827036e-05,0.00691060317103369,0.03398931085545658
0.1,2,48,0.0001898373660450619,0.0002303812636645628,4.7708945285209474e-05,0.006907176225774714,0.03335395904846749
0.1,2,49,0.00010873087139549458,0.00021821622443765599,4.766151143340328e-05,0.006903741702384199,0.03160845395833005
0.1,5,0,0.10000000013630513,0.010000000013630512,1.0000000027261036e-05,0.0031622876644787274,3.1622676602000137
0.1,5,1,0.20000000013630514,0.02900000002589797,4.9990000081755865e-05,0.007070370675507004,4.101623713500485
0.1,5,2,0.3000000001363051,0.05610000003693868,0.00013994001016345728,0.011829634261296604,4.742327513918402
0.1,5,3,0.4000000001363051,0.09049000004687532,0.00029980007026233807,0.01731474563940085,5.2261813099326915
0.1,5,4,0.5000000001363052,0.13144100005581827,0.0005495002703283811,0.023441432105503347,5.60720861525179
0.1,5,5,-2.5487179850858458e-05,0.11829435133225137,0.0005489509346647664,0.023429711975585504,5.048903352194482
0.1,5,6,-4.642989109856336e-05,0.10646027320991638,0.0005484022717716604,0.02341800034442583,4.54608726832619
0.1,5,7,-0.00016284628666401237,0.09579796126025836,0.0005478541634234622,0.02340629469927221,4.0928289801635644
0.1,5,8,-8.660262089227751e-05,0.08620950487214328,0.0005473066714279165,0.023394596370094035,3.6850178353885648
0.1,5,9,-8.454142708681637e-05,0.07758010024222028,0.0005467597014620621,0.02338290335095064,3.31781297940615
0.1,5,10,-0.0001810687880249715,0.06980398333919575,0.0005462134464753966,0.023371219777742192,2.9867496855113163
0.1,5,11,0.0001523888557121756,0.0628388238908474,0.0005456675158478218,0.023359537303600415,2.6900714281300404
0.1,5,12,-8.159011531706756e-06,0.05655412560060949,0.0005451221337861561,0.023347860731620117,2.422240145034895
0.1,5,13,-0.0001225104987809726,0.05088646199067044,0.00054457748308055,0.023336193987110388,2.180581031325727
0.1,5,14,-0.0002756280733891832,0.04577025298426448,0.0005440332292404189,0.023324529914460844,1.9623226325092693
0.1,5,15,-7.499687355418192e-05,0.04118572799848262,0.0005434897135148831,0.023312875836582606,1.7666515378417436
0.1,5,16,3.142852429023342e-06,0.037067469483877256,0.0005429466203248672,0.023301224996741834,1.5907948800610536
0.1,5,17,-0.00022485419634318512,0.033338237115855214,0.0005424039217530817,0.023289576800448568,1.4314659880326963
0.1,5,18,0.00016370451438390006,0.030020783855708083,0.0005418618257712419,0.023277935718814736,1.2896669250079387
0.1,5,19,-5.20005167028993e-05,0.027013505418466983,0.000541320319431998,0.023266301484276865,1.1610571350138459
0.1,5,20,0.00011609530565082495,0.02432376440718537,0.0005407793504117795,0.02325467298209965,1.0459731826465406
0.1,5,21,0.0001161635259129982,0.02190300431905813,0.000540238936525316,0.02324305060411025,0.942346364167803
0.1,5,22,-2.039486536519718e-05,0.0197106644006158,0.0005396990633266909,0.023231434048598017,0.8484480247789836
0.1,5,23,0.00022424767758631056,0.01776202272831285,0.0005391597121245766,0.023219822921803916,0.7649508218790377
0.1,5,24,-1.2191115109615638e-05,0.015984601343970603,0.0005386208468538712,0.023208216454889772,0.6887475093916565
0.1,5,25,-0.00010008034778963154,0.01437613317479458,0.000538082659274745,0.02319661878821897,0.6197512340167219
0.1,5,26,-3.048941586079793e-05,0.012935470915729044,0.000537544919895107,0.02318502498584938,0.5579235250210406
0.1,5,27,-4.138473294960787e-05,0.011637785350861178,0.0005370076530354575,0.023173435578332797,0.5022037090817455
0.1,5,28,0.00011525631010345872,0.010485532446785408,0.0005364709554071793,0.023161852659988505,0.45270698173195334
0.1,5,29,3.859323749498864e-05,0.009440838525856365,0.0005359346676727226,0.0231502727991902,0.40780679194687797
0.1,5,30,3.6933021681566285e-05,0.008500447975438887,0.0005353989436046363,0.023138699323369153,0.36736930708216925
0.1,5,31,-4.2228727106502696e-05,0.007646180305184347,0.000534863760870855,0.02312713175929921,0.33061515722201124
0.1,5,32,-7.569869363538854e-05,0.006873992405302374,0.0005343292627388177,0.023115573214800365,0.29737494993217256
0.1,5,33,-5.5139611008089686e-05,0.006181079203671328,0.000533795244671865,0.023104019276973337,0.26753263553198664
0.1,5,34,7.015966568080787e-05,0.005569987249872276,0.0005332618361675021,0.023092472756619686,0.241203583270446
0.1,5,35,4.939071374730324e-05,0.005017927596259779,0.0005327289781862003,0.023080932385917116,0.21740575760896053
0.1,5,36,0.00012225326926838275,0.004528360163560639,0.0005321964769046585,0.023069393973206988,0.19629298311886373
0.1,5,37,7.881548532671525e-05,0.004083405695737247,0.000531664649143414,0.0230578643915488,0.17709383794098343
0.1,5,38,-1.2528576619128516e-06,0.0036749398403973315,0.0005311332792397428,0.023046338975304486,0.1594587241532262
0.1,5,39,0.00022034696867554598,0.0033294805532251524,0.0005306025281807927,0.02303482122516602,0.14454119060410764
0.1,5,40,0.0001905682151273664,0.0030155893194153743,0.0005300722626701859,0.02302330825781603,0.1309798408794932
0.1,5,41,-2.335014242794205e-05,0.0027116953732310425,0.0005295425041212561,0.023011800545704383,0.11783933493800017
0.1,5,42,0.00014851663445140766,0.002455377499353079,0.0005290133248087325,0.02300029966788885,0.10675414772725994
0.1,5,43,-6.213132920916945e-05,0.0022036266164968546,0.000528484751493067,0.02298880621665947,0.0958565033980678
0.1,5,44,0.00034272159153371604,0.0020175361140005407,0.000527956651753108,0.022977317321598176,0.08780555361388334
0.1,5,45,-1.4468691519103872e-05,0.0018143356334485762,0.0005274291395578668,0.022965835470811585,0.07900150937011831
0.1,5,46,-6.082337236657944e-05,0.0016268197328670607,0.0005269018467297868,0.022954352655098785,0.07087195173127812
0.1,5,47,-9.41154007798559e-05,0.001454726219502369,0.0005263753212956893,0.02294288081630112,0.06340643476950425
0.1,5,48,-7.070760285221274e-05,0.001302182837266911,0.0005258492936660968,0.022931414092726997,0.05678598286129996
0.1,5,49,-6.515511419811801e-05,0.0011654490421204081,0.0005253237246912958,0.022919951638001465,0.05084867127857033
0.1,10,0,0.09999999992338746,0.009999999992338743,9.9999999846775e-06,0.003162287657745679,3.1622676601999924
0.1,10,1,0.19999999992338743,0.02899999998544361,4.998999995404784e-05,0.00707037066647578,4.101623713017953
0.1,10,2,0.29999999992338744,0.05609999997923799,0.00013994000990812637,0.011829634250504593,4.7423275133671225
0.1,10,3,0.3999999999233875,0.09048999997365292,0.00029980006983692826,0.01731474562711624,5.226181309411705
0.1,10,4,0.49999999992338745,0.13144099996862638,0.000549500269690479,0.02344143209189705,5.607208614786863
0.1,10,5,0.5999999999233874,0.17829689996410247,0.0009089507693288538,0.030148820413163135,5.913893065158101
0.1,10,6,0.6999999999233875,0.23046720996003095,0.0013980418184522676,0.037390407409659446,6.163805797432739
0.1,10,7,0.7999999999233873,0.28742048895636657,0.002036643776511236,0.04512919984993234,6.368836361205671
0.1,10,8,0.8999999999233874,0.34867844005306864,0.0028446071325968223,0.053334868512954006,6.537532570618064
0.1,10,9,0.9999999999233874,0.4138105960401005,0.0038417625253110007,0.06198196322278092,6.676306695106556
0.1,10,10,5.16140284641092e-05,0.3724346978389369,0.0038379211712324932,0.06195096779108251,6.011765612673574
0.1,10,11,-2.4186009613862483e-06,0.335190986194947,0.0038340834633170057,0.061919986286469886,5.413292319590951
0.1,10,12,7.141578791072226e-05,0.30167902915424344,0.0038302496128970057,0.061889020437209175,4.874516142347779
0.1,10,13,-4.165156038497708e-05,0.2715069610827806,0.003826419620644138,0.06185807027224033,4.389192224872691
0.1,10,14,0.00017198532704864824,0.2443734635072074,0.0038225933852019753,0.061827134995441485,3.952527697187274
0.1,10,15,-0.0002160861856814287,0.21991450853791855,0.00381877111170303,0.06179621628892193,3.5587050751705105
0.1,10,16,-0.00032473283086516356,0.19789058440104018,0.003814952663579294,0.06176531307202625,3.203911298399899
0.1,10,17,-0.00020014462087368946,0.17808151149884877,0.0038111380656659106,0.06173442556916115,2.8846386737525056
0.1,10,18,0.0002098378841166851,0.16029434413737556,0.00380732729728499,0.061703553636366315,2.5978138160962447
0.1,10,19,5.92436743895322e-05,0.14427083409107697,0.0038035202848339805,0.06167269670030464,2.339298292616647
0.1,10,20,0.00018550170704124808,0.1298623008526734,0.003799717111466993,0.061641855457991716,2.1067227760521794
0.1,10,21,3.1418828087856014e-05,0.11687921265021485,0.003795917849249028,0.06161103051783407,1.8970501168901717
0.1,10,22,-0.00019659327574812264,0.10517163205761856,0.0037921223198445486,0.061580220456318585,1.7078800834691146
0.1,10,23,2.1768440068375375e-05,0.09465664569586354,0.0037883305392906836,0.06154942542606724,1.5378964959551364
0.1,10,24,5.741853901472715e-06,0.08519155531166733,0.0037845424538560405,0.06151864501294506,1.3848087077706437
0.1,10,25,9.648958710842461e-05,0.07668204873921144,0.0037807581535951942,0.06148787997119934,1.2471083531688838
0.1,10,26,4.704762458183345e-05,0.06901854862774848,0.00377697765035625,0.06145713042030748,1.1230356534909691
0.1,10,27,-9.709135488205752e-05,0.06210698462948544,0.003773200921445039,0.06142639619880678,1.0110797388473192
0.1,10,28,0.00015835925048544153,0.055912122091585435,0.0037694280826942143,0.06139567827304774,0.9106849808355345
0.1,10,29,-4.370518163817777e-05,0.05031653936426307,0.003765658953146494,0.06136497519306745,0.8199553443994395
0.1,10,30,0.0001313144216455074,0.04529801687000132,0.003761893626576608,0.061334287745617236,0.7385431303858736
0.1,10,31,6.205154805437003e-06,0.040768835698481734,0.0037581320189388778,0.06130361526868538,0.6650315078845601
0.1,10,32,-0.0001875565111108912,0.03667319647752247,0.003754374219492188,0.061272958513125156,0.5985217193063739
0.1,10,33,7.126275479397714e-05,0.03301300310524963,0.0037506202533282617,0.06124231770740242,0.539055416953091
0.1,10,34,-0.00017129281307716983,0.029694573513416943,0.0037468699104322165,0.06121169115998888,0.48511277749796655
0.1,10,35,-4.486657386592737e-05,0.026720629504688655,0.003743123459251144,0.061181081086170624,0.4367466058446048
0.1,10,36,0.00012783108467260995,0.02406134966268705,0.003739380623945798,0.061150485255272724,0.39347765698534043
0.1,10,37,-0.0001841640669025148,0.021636798289728094,0.003735641572536948,0.061119905063202445,0.3540057575084624
0.1,10,38,3.3402492026029243e-05,0.019476458709957886,0.0037319062273202712,0.061089339897455984,0.31881926934529836
0.1,10,39,0.00020920381846076562,0.01754973322080818,0.003728174663082339,0.06105879039301368,0.28742353243329805
0.1,10,40,-6.967649457616098e-05,0.015787792249269746,0.003724446789857758,0.06102825583631487,0.25869643551356514
0.1,10,41,-4.373778248061636e-05,0.01420463924609471,0.0037207225432762947,0.06099773572216301,0.23287158254939913
0.1,10,42,0.00022897131034918397,0.012807072452520158,0.003717002133492276,0.06096723179575019,0.2100648509281286
0.1,10,43,-8.09883017858488e-05,0.011518266377089557,0.003713285535483282,0.060936743876071814,0.18902005007373582
0.1,10,44,9.550087832910535e-05,0.010375989827213512,0.0037095724747430725,0.06090626973365117,0.17035996247592222
0.1,10,45,-2.462181676337672e-05,0.009335928662815823,0.0037058631187965995,0.06087581076513565,0.15336023530625525
0.1,10,46,4.829347090304688e-05,0.008407165143624546,0.003702157526987257,0.06084536748097094,0.13817264149857744
0.1,10,47,-0.00019995897504512268,0.0075464527317575785,0.0036984556990961523,0.060814939902911286,0.12408879711727913
0.1,10,48,1.5137269041679005e-05,0.006793321185485989,0.003694757582393054,0.06078452762079651,0.11176069727165067
0.1,10,49,5.0822388743502065e-05,0.006119071305811741,0.003691063053857014,0.06075412964514714,0.10071860697677246
1.0,1,0,1.0000000000142824,0.10000000000142822,0.0010000000000285657,0.03162278660213546,3.1622766601686934
1.0,1,1,-3.2593015813303335e-06,0.08999967407112727,0.0009990003191663731,0.03160697630754612,2.8474623195505018
1.0,1,2,3.297705064199123e-05,0.08100300436907873,0.000998001810718015,0.03159117665648763,2.5641021621737945
1.0,1,3,-4.0746845345050103e-05,0.07289862924763636,0.0009970041275037661,0.03157538216730338,2.308717242241151
1.0,1,4,-0.00033669264641453386,0.06557509705823128,0.0009960074904199088,0.03155959634741368,2.0778179902691156
1.0,1,5,1.4928962275994107e-05,0.059019080248635745,0.000995011880717797,0.03154381891264926,1.8710188644622758
1.0,1,6,0.00021757946105847392,0.053138930169878015,0.000994017202789763,0.031528048359366914,1.685449399064331
1.0,1,7,-0.00011562647015507539,0.04781347450587471,0.0009930234611876501,0.03151228477012047,1.5172963448414183
1.0,1,8,6.892902196439739e-05,0.04303901995748368,0.0009920306664105106,0.031496528322037184,1.366468694846708
1.0,1,9,1.105549436033695e-05,0.03873622351117135,0.0009910391010007104,0.03148078351337765,1.2304720265119942
1.0,1,10,1.2934543374099542e-05,0.03486389461439162,0.0009900482746775779,0.03146504257073557,1.108019940290076
1.0,1,11,0.0004052198292180191,0.03141802713587427,0.0009890586319986747,0.031449312567759846,0.9990052099905322
1.0,1,12,0.0002751141745647454,0.028303735839743313,0.0009880699722574272,0.03143359032832539,0.9004296208244815
1.0,1,13,-0.00013261905124701106,0.02546010035064428,0.0009870821225719233,0.031417873112754464,0.8103699518552568
1.0,1,14,9.613303084565746e-05,0.02292370361866442,0.000986095428391369,0.03140216642899629,0.7300038880659623
1.0,1,15,0.00013273825637540187,0.02064460708243552,0.0009851096161818532,0.03138646593534827,0.6577550682406484
1.0,1,16,0.0001660983142028709,0.018596756205612255,0.0009841247732641435,0.0313707730328594,0.592805161010072
1.0,1,17,0.00018245944415195138,0.016755326529466225,0.0009831409919850663,0.03135508920552377,0.5343734272269953
1.0,1,18,-0.0001932873466903596,0.015060465141850566,0.0009821582293010112,0.031339413780234956,0.48055988562671614
1.0,1,19,-7.23606961220714e-05,0.013547182558053303,0.0009811763813214838,0.03132374511126981,0.43248923380651455
1.0,1,20,6.949744941217443e-05,0.01219941404718919,0.0009801955693130387,0.031308085145440166,0.38965698331033344
1.0,1,21,-2.5822461357290585e-05,0.010976890396334543,0.0009792156377942589,0.03129243141148122,0.35078419449434517
1.0,1,22,3.031977180696459e-05,0.009882233333881784,0.0009782366877684457,0.031276785533419,0.3159606437012946
1.0,1,23,-4.973967360164054e-05,0.008889036033133443,0.000977258811564739,0.03126114899978938,0.28434770613220584
1.0,1,24,0.00015284877395415857,0.008015417307215514,0.0009762819199072331,0.031245520396000148,0.2565301258997391
1.0,1,25,1.3282017636256698e-05,0.0072152037782575885,0.0009753060131002323,0.03122989973883117,0.23103512326081047
1.0,1,26,-5.4466791329930555e-06,0.006493138732518531,0.0009743309224362365,0.031214284337800664,0.20801818243105724
1.0,1,27,0.00015874294194802592,0.005859699153461481,0.0009733569143604824,0.03119867847094087,0.18781882459681887
1.0,1,28,0.00021749607040779905,0.005295478845156113,0.0009723838292919034,0.031183079593787313,0.1698189813756652
1.0,1,29,0.0001314464049869099,0.004779075601139192,0.0009714117724638853,0.031167489405029232,0.1533352759558305
1.0,1,30,1.1137994583337887e-05,0.004302281840483607,0.0009704407300613178,0.03115190769597012,0.13810652892412967
1.0,1,31,-0.00012486128949883445,0.003859567527485363,0.0009694708180257966,0.03113633634118178,0.12395702297302146
1.0,1,32,0.0001014292190364854,0.0034837536966404754,0.0009685017204183955,0.031120770280192014,0.11194304359212093
1.0,1,33,-4.801310842628236e-05,0.0031305770161337994,0.0009675335320355761,0.031105211044752862,0.10064477797365862
1.0,1,34,0.00016290772054073431,0.002833810086574493,0.0009665662626997656,0.031089658803075113,0.09114960474724841
1.0,1,35,-0.00021332049943850325,0.0025290970279731933,0.000965600071109126,0.031074116119209017,0.08138918706881863
1.0,1,36,-1.207140678608719e-05,0.0022749801844972654,0.0009646347276988944,0.03105857931182903,0.07324804402960916
1.0,1,37,0.00011925707330969794,0.0020594078733785085,0.0009636704399848539,0.031043051732142026,0.06634038165046416
1.0,1,38,-0.00017965104256985396,0.0018355019817836724,0.0009627070905174689,0.03102753150134166,0.05915720363667601
1.0,1,39,-8.363171481239551e-05,0.0016435886121240655,0.0009617447355618658,0.03101201953760762,0.05299843955729778
1.0,1,40,3.2678226674278266e-06,0.001479556533178402,0.0009607833641480344,0.030996515676394613,0.04773299530176521
1.0,1,41,3.813637354272572e-05,0.0013354145172148344,0.0009598229324258681,0.030981019222175644,0.04310427879489255
1.0,1,42,-2.9087929005416243e-05,0.0011989642725928093,0.0009588634607263643,0.030965530514357492,0.03871931863075332
1.0,1,43,0.0001915451365069493,0.0010982223589842233,0.0009579048848225762,0.03095004852697545,0.03548370296726049
1.0,1,44,0.0002331880987258483,0.0010117189329583859,0.0009569473619412496,0.030934575811400453,0.03270511737948226
1.0,1,45,-1.7124523861538005e-05,0.0009088345872763935,0.0009559908087049332,0.030919111033238036,0.029393943611908807
1.0,1,46,0.00010309855315976727,0.0008282609838647307,0.0009550352482676975,0.030903654579019356,0.02680139278427666
1.0,1,47,-8.08957163433394e-06,0.0007446259283148244,0.0009540805368096097,0.030888204133165842,0.024107129174374787
1.0,1,48,-5.9305539506923215e-05,0.0006642327815326496,0.0009531266746650167,0.030872759710116954,0.021515173972217604
1.0,1,49,0.00014069441399462796,0.0006118789447788474,0.0009521739511764475,0.030857326007309997,0.01982929218495514
1.0,2,0,0.999999999830282,0.09999999998302818,0.000999999999660565,0.03162278659631685,3.1622766601686934
1.0,2,1,1.999999999830282,0.2899999999677535,0.0049989999989820365,0.07070361669005533,4.101628934189202
1.0,2,2,0.00013074781407857936,0.261013074752386,0.004994001224999242,0.07066825764347308,3.69349809172925
1.0,2,3,3.0600781106804547e-06,0.2349120732849585,0.0049890075748764,0.0706329171671016,3.3258158193878793
1.0,2,4,3.249468490995315e-05,0.21142411542495365,0.004984018858872374,0.07059759394500738,2.994777918193864
1.0,2,5,4.0761189445154224e-05,0.1902857800014028,0.004979035162323079,0.07056228860778777,2.69670646677095
1.0,2,6,0.00011391483546103822,0.17126859348480863,0.004974056394099365,0.07052700053624324,2.4284117030192522
1.0,2,7,4.6492651009989116e-05,0.15414638340142878,0.004969082545932507,0.07049172969765302,2.1867300470522695
1.0,2,8,0.00011955894192370505,0.13874370095547828,0.004964113811420865,0.07045647749178412,1.9692114322476602
1.0,2,9,0.0001252032114352608,0.12488185118107398,0.004959149959628863,0.0704212423069458,1.7733548441651426
1.0,2,10,0.00010282963336613745,0.1124039490263032,0.0049541912658431254,0.07038602612424927,1.5969639886312321
1.0,2,11,0.0002549633183050886,0.10118905045550339,0.004949237375676279,0.0703508264535154,1.4383491360616958
1.0,2,12,0.0002046449204348223,0.09109060990199652,0.004944288545057811,0.07031564513940375,1.29545294964257
1.0,2,13,-0.0001484276638106523,0.08196670614541582,0.004939344555055437,0.07028048065191983,1.1662798175114166
1.0,2,14,-3.6389961354010795e-05,0.07376639653473885,0.004934405589930777,0.07024533432789176,1.0501252110405754
1.0,2,15,-0.00011068621496339933,0.06637868825976861,0.004929471348103781,0.07021020404690255,0.9454279354472294
1.0,2,16,-0.00016358298304201133,0.05972446113548755,0.0049245421169058475,0.07017509188029261,0.8510777761288815
1.0,2,17,-1.069924570135038e-06,0.05375190802948178,0.00491961788826637,0.07013999779773414,0.7663517211817867
1.0,2,18,0.00016258937391056658,0.04839297616392466,0.004914698591458665,0.07010492132195091,0.6902935665480188
1.0,2,19,0.00018202616035616824,0.04357188116356782,0.0049097842708823005,0.07006986279620778,0.6218348292458943
1.0,2,20,0.00018909651460344927,0.03923360269867138,0.004904874742348109,0.0700348209324787,0.5602013709486162
1.0,2,21,-1.3306584476854093e-05,0.03530891177035656,0.004899970181442703,0.06999979700998044,0.5044144880378929
1.0,2,22,-7.285354826407585e-05,0.031770735238494496,0.004895070578936769,0.06996479098969986,0.4540960501878901
1.0,2,23,-0.00015590230615867794,0.028578071484029178,0.004890175895471124,0.0699298026171028,0.408667984424637
1.0,2,24,0.0001250109314537722,0.025732765428771637,0.004885286046287372,0.06989483131236376,0.36816406804736157
1.0,2,25,-7.269734010563656e-05,0.02315221915188391,0.00488040111435041,0.0698598776949097,0.33140938575912005
1.0,2,26,0.00012301838607291232,0.02084929907530281,0.004875521071739658,0.06982494159137016,0.2985938635327685
1.0,2,27,-0.00016027265299892122,0.01874834190247264,0.004870645879370356,0.06979002274803017,0.268639286389994
1.0,2,28,0.0001171594240086112,0.016885223654626236,0.004865775584327293,0.06975512152831113,0.2420642855690966
1.0,2,29,-3.846363929645131e-06,0.015196316652770648,0.004860910108628075,0.06972023739942768,0.21796134409490658
1.0,2,30,-7.640355184575985e-05,0.013669044632309007,0.004856049606413514,0.06968537149302328,0.19615371695882605
1.0,2,31,-2.6653733982489198e-05,0.012299474795679858,0.004851193882287093,0.06965052243377118,0.17658840693945654
1.0,2,32,-0.00019193721095304124,0.01105033359501657,0.004846343017531033,0.06961569083076419,0.15873337566583917
1.0,2,33,3.503865146865568e-05,0.009948804100661778,0.004841496976062794,0.06958087645093303,0.1429818739771776
1.0,2,34,-5.654117356429769e-05,0.00894826957323917,0.00483665572414246,0.06954607907757074,0.1286667732039864
1.0,2,35,-0.00017780273090665688,0.008035662342824587,0.004831819523951583,0.06951130062210932,0.1156022442542783
1.0,2,36,-1.8411276714149306e-05,0.007230254980870715,0.004826988013111528,0.0694765385050374,0.10406757647976667
1.0,2,37,0.00021139794628541677,0.006528369277412184,0.004822161326068163,0.06944179371893913,0.09401210609806127
1.0,2,38,-0.00013343741797490868,0.0058621886078734755,0.004817339527375799,0.06940706675488309,0.08446097618602058
1.0,2,39,-4.7381194638700474e-05,0.0052712316276222575,0.0048125224684597056,0.06937235656878413,0.07598461251145754
1.0,2,40,-0.00019560183702743694,0.004724548281157289,0.0048077104369029676,0.06933766525962613,0.06813826603505434
1.0,2,41,-0.00017238060042770904,0.004234855392998789,0.004802903119728339,0.06930299059772113,0.06110638746941539
1.0,2,42,-0.00027820010875650005,0.00378354984282326,0.004798100607291527,0.06926833326028459,0.05462163833893337
1.0,2,43,-9.39913348086941e-05,0.003395795725060065,0.004793302734950744,0.06923369208430413,0.04904831199428761
1.0,2,44,-0.000188192343507117,0.003037396918203347,0.004788509818442087,0.06919906937541213,0.0438936093883386
1.0,2,45,-4.705813180122289e-05,0.0027289514132028897,0.0047837215614207765,0.06916446301902177,0.039455976304659975
1.0,2,46,-1.4733008322269668e-05,0.002454582971050374,0.0047789381006342994,0.06912987402875401,0.03550683413729966
1.0,2,47,-0.00016431524831087422,0.002192693149114249,0.0047741594687166124,0.06909530266684061,0.03173433021851659
1.0,2,48,7.78872652174624e-05,0.0019812125607245705,0.004769385600508745,0.06906074848800423,0.02868796825610772
1.0,2,49,-0.00014846020479616513,0.001768245284172497,0.0047646166519561784,0.06902621264766083,0.025617011458101246
1.0,5,0,1.0000000000188465,0.10000000000188462,0.0010000000000376938,0.03162278660227979,3.1622766601686934
1.0,5,1,2.0000000000188463,0.2900000000035808,0.004999000000113047,0.07070361669805357,4.101628934231936
1.0,5,2,3.0000000000188463,0.5610000000051073,0.01399400100022602,0.11829625254483327,4.742331121541598
1.0,5,3,4.000000000018846,0.9049000000064813,0.02998000699937658,0.17314736631645256,5.226184026112426
1.0,5,4,5.000000000018846,1.3144100000077175,0.054950026992565695,0.23441423096913339,5.607210767766029
1.0,5,5,-0.00012496744076857295,1.182956503262869,0.054895077344974105,0.2342969953518694,5.0489614750986185
1.0,5,6,-0.0001311018130582255,1.0646477427552763,0.05484018255279817,0.23417981816628528,4.546283070386059
1.0,5,7,-2.4593356294007122e-05,0.9581805091441193,0.05478534271131802,0.23406269970367322,4.093691606383457
1.0,5,8,0.0003040055168965189,0.862392858781397,0.05473055769459235,0.23394563978305952,3.6862959257595156
1.0,5,9,0.0001368155602824837,0.7761672544592857,0.0546758274347775,0.2338286383472952,3.31938491343597
1.0,5,10,0.0002530322013854069,0.6985758322334956,0.054621151923831025,0.23371169546701087,2.989049524617623
1.0,5,11,0.00021936880303323914,0.6287401858904493,0.05456653095877011,0.23359481079567287,2.6915845593851113
1.0,5,12,6.573784907632459e-05,0.5658727410863121,0.05451196469736612,0.23347798475857567,2.4236663755296535
1.0,5,13,1.9764353637708834e-05,0.5092874434130445,0.05445745295637874,0.23336121705116936,2.182399671410934
1.0,5,14,-0.0002546165687992986,0.4583332374148603,0.054402996027871436,0.23324450838714617,1.9650333488401042
1.0,5,15,7.570097313556495e-05,0.41250748377068785,0.054348593302397954,0.23312785754807383,1.7694474101413569
1.0,5,16,-0.00020398769900573343,0.37123633662371847,0.054294245204360644,0.23301126553148852,1.593211966710044
1.0,5,17,-8.939921656370129e-05,0.33410376303969025,0.054239951371951506,0.2328947316489706,1.4345698619876421
1.0,5,18,-0.0002563884402365138,0.3006677478916976,0.05418571181362638,0.2327782560059925,1.2916487693059286
1.0,5,19,0.00017975309345382925,0.2706189484118732,0.05413152646760632,0.2326618385572567,1.1631428260426713
1.0,5,20,-0.0003932437668411468,0.24351772919400178,0.054077395264029424,0.2325454792399519,1.0471832434226314
1.0,5,21,-7.890497418344141e-05,0.21915806577718328,0.054023318167023084,0.23242917806421495,0.9429025546713655
1.0,5,22,5.125439671431425e-05,0.19724738463913638,0.05396929513482502,0.23231293502748315,0.8490589842344621
1.0,5,23,-0.00014677201537183755,0.17750796897368556,0.053915326312003395,0.23219675052837907,0.7644722355915924
